transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status
1195,548,Jesse King,105,45000.0,tv,electronics,offline,Mumbai,2025-12-21,5,Cash,0.2,525da10228f4d7aec9323c70e9c6bf454a59d2e542db2987cac25ff0e353ef16,XXXXXX3975,successful
1197,599,David Johnson,106,80000.0,sofa,furniture,online,Mumbai,2025-04-16,1,Card,0.3,e97d5d0431c0344f98cccf27bc733ceaeb3bab706046f5d42aad349020b9708f,XXXXXX4774,successful
1198,614,Gregory Hernandez,101,250000.0,laptop,electronics,online,Delhi,2025-12-07,1,Cash,0.4,51aebf9ceb78e201af751ee4764ca274080bd51dd05ff7327407a473d849134d,XXXXXX2995,successful
1199,992,William Rose,101,250000.0,laptop,electronics,online,Hyderabad,2026-01-20,3,NetBanking,0.3,0d1e8c8c55df93f60243b1d8a5fb72de70bc1d81c2dcd79b233d3a09e9672098,XXXXXX0906,successful
1200,288,Darren Parker,105,45000.0,tv,electronics,online,Hyderabad,2025-11-22,1,UPI,0.35,10e29cbeda48e534b6c580cf8e53d92364939d1826d5e1a6b7b6e538bbdd53ad,XXXXXX3569,successful
1201,901,Robert Mccoy,103,1300.0,shirt,clothing,offline,Mumbai,2025-08-16,5,UPI,0.4,2ae0aad33c250376d24a455ec238a10a7b29890e8ec355fa5950f77f0ec51808,XXXXXX9632,successful
1202,187,Timothy Salazar,103,1300.0,shirt,clothing,online,Bangalore,2025-05-11,5,UPI,0.1,1bc180c6af17a37f3f22db599b516ed11b9cf3e22d55a5448cd0da342ea8c1c2,XXXXXX1410,successful
1203,889,Robert Carlson,103,1300.0,shirt,clothing,online,Delhi,2025-09-25,1,UPI,0.2,d6819f9fb8a2dcb69bfb67e199ad01d7c462f89691eb10d0ea92ef1ed652d7f5,XXXXXX8201,successful
1204,920,Gary Thomas,101,250000.0,laptop,electronics,online,Chennai,2025-12-20,4,Card,0.2,ea537b84a2b7bede6cbd7a744054e017435647049ee806035366a2d9c3d1b1ba,XXXXXX5267,successful
1205,663,Haley Todd,109,65000.0,refrigerator,home appliances,offline,Hyderabad,2025-09-22,3,Card,0.25,9998d07c8c18dc0b60c7855ffd8f53946f225126d6e37c75679df0b221e98c93,XXXXXX0835,successful
1206,945,Misty Parker,105,45000.0,tv,electronics,online,Hyderabad,2026-02-01,4,UPI,0.1,09191b02e2a048ecdb6acfe67128ac8892af0a300c9fdce59e199c28343cf749,XXXXXX8545,successful
1207,367,Joshua Tate,103,1300.0,shirt,clothing,offline,Delhi,2026-03-29,2,Card,0.4,ab0006ae0a752b7d16e45025179a49302ecc828b1171fd3ef17ae8925ff6cc4d,XXXXXX3716,successful
1208,749,Linda Lara,106,80000.0,sofa,furniture,offline,Mumbai,2025-04-17,1,UPI,0.15,cb4afee4597a3d0dda92f69441f05067c40c08f1f1921e5aba8e8f3f3ca25e1c,XXXXXX4201,successful
1209,501,Tammy Gomez,108,15000.0,mixer grinder,home appliances,offline,Bangalore,2025-09-01,5,NetBanking,0.3,58113ab88f9317b8700f6fd27a1d7cb397cf94a31555421520f21b10a0f31bab,XXXXXX1201,successful
1210,19,Jessica Osborne,108,15000.0,mixer grinder,home appliances,online,Mumbai,2026-12-02,1,UPI,0.15,658041213e139b1bfede43e3428eb6aa9bc5a67d2c9eb83974d0de28343899f5,XXXXXX0000,successful
1211,774,Antonio Evans,107,50000.0,dining table,furniture,online,Hyderabad,2025-12-30,4,NetBanking,0.15,eff10c82064736299a4a97c53f83ba6e4234dc7ada8c52642eaa6b4d8d275289,XXXXXX7042,successful
1213,547,Melinda Brown,105,45000.0,tv,electronics,online,Bangalore,2025-03-08,3,Card,0.4,ab0a883a5770b7016580b4d0d93bfe98b449906995f14676c6a3283ece17d0a7,XXXXXX8347,successful
1214,59,Mathew Jackson,101,250000.0,laptop,electronics,offline,Hyderabad,2025-09-27,5,Card,0.05,f80ed55ace5d336d804ad34d97cd6dcc1a4b2242bf5d3367ad930c9024323aae,XXXXXX2008,successful
1215,723,Christopher Walter,101,250000.0,laptop,electronics,online,Hyderabad,2025-12-11,1,Card,0.2,5d34373d42305e7d0aca0dd995e95853aacd55afc93bb5a656398ab1a8555e59,XXXXXX5707,successful
1216,886,Ashley Gamble,110,45000.0,microwave,home appliances,offline,Bangalore,2025-12-11,3,UPI,0.3,90027d531b8207d03addea3f900c3413cc99111e0319e4104a5156cd7d6954e3,XXXXXX3316,successful
1217,872,David Miller,103,1300.0,shirt,clothing,offline,Mumbai,2025-12-13,5,NetBanking,0.25,b24be28a1b7a84e10c867e14eeca002c365fa00934c58a7025f78d211dca6443,XXXXXX0205,successful
1218,979,Amy Cherry,107,50000.0,dining table,furniture,offline,Hyderabad,2025-05-19,2,Card,0.3,489f0fe955e22514c7365de21b66eabd4b893918eea1d9ea3890fbc240dd29ea,XXXXXX8168,successful
1220,546,Angel Gibson,105,45000.0,tv,electronics,online,Mumbai,2026-03-21,3,Cash,0.25,2a3e0bca30ee11a233dd2da68332ac9d983ec593d4a307b09808d6e68aed146b,XXXXXX1227,successful
1222,271,Jake Arnold,106,80000.0,sofa,furniture,online,Bangalore,2026-02-28,5,NetBanking,0.1,440b30dcd1e3701dbaed275e54f2a9a8fd7e003bc6917d4b182511a43bfdef9b,XXXXXX2782,successful
1223,414,Chase Johnson,110,45000.0,microwave,home appliances,online,Delhi,2025-09-20,3,NetBanking,0.15,a246e6452c2be333b10432d4a0d948ac6210d1f14782c93ceb07a4b811d5ad8d,XXXXXX1815,successful
1224,391,Catherine Beard,105,45000.0,tv,electronics,offline,Mumbai,2025-07-07,5,NetBanking,0.3,9f58d044673af925ce04a88a0d83e2585b613ed11e52411572b6547fef36185b,XXXXXX7305,successful
1225,898,Joseph Tyler,110,45000.0,microwave,home appliances,offline,Hyderabad,2026-02-27,5,Card,0.2,41e321519736fe99f86fcbe8270a6f6cb3fc2397f7e5eb823206ccf4b731edb1,XXXXXX2797,successful
1226,541,Melissa Perez,109,65000.0,refrigerator,home appliances,online,Delhi,2025-11-10,4,NetBanking,0.1,cafa52b9fc206d9deec98f6194aa2be564454adbbccf6347f92ba2a6c4c00cc1,XXXXXX7972,successful
1227,514,Joshua Cummings,110,45000.0,microwave,home appliances,offline,Chennai,2025-07-17,3,Card,0.4,1f0ee252057af91bc5f8db0a11904a0d46be53eb016efb2bb9f46b6958e06128,XXXXXX8341,successful
1228,868,Timothy Henderson,103,1300.0,shirt,clothing,online,Hyderabad,2025-07-09,2,UPI,0.05,f1b5203b101f9022599b48a3b2ab5b84df11f001df2ef25839a2056d931fd23c,XXXXXX8386,successful
1229,746,James Meyer,103,1300.0,shirt,clothing,online,Bangalore,2026-04-09,5,UPI,0.4,294abc118bbadcc6ff78705861aed6a25232fd1f426f2bcbb4c0f3d60f2cfaa4,XXXXXX5357,successful
1230,119,Dana Castro,101,250000.0,laptop,electronics,offline,Delhi,2026-11-03,1,UPI,0.1,f3d6a29279135dc25a3dacec37f5cb26b749fa5af90e2e1eabadea38ada6568a,XXXXXX1072,successful
1231,366,Kelsey Shelton,109,65000.0,refrigerator,home appliances,online,Mumbai,2025-06-19,2,NetBanking,0.25,0fad8b4598457b7eda14e738c54bfaaad7d07fb98cded2ed8a5efde4a5e2072f,XXXXXX5351,successful
1232,475,Natalie Andrews,105,45000.0,tv,electronics,offline,Mumbai,2026-02-16,4,NetBanking,0.1,c6c814b3ffa1df5c78428113fdb32b4ca6f35598c33efaa39849f1bf488f1a61,XXXXXX9248,successful
1233,68,Stephanie Scott,101,250000.0,laptop,electronics,online,Chennai,2025-05-22,4,Card,0.05,bbf7a51d290e848b37e92d84722fc2445a20afa651b1cb891d942d9ba1f6d8cb,XXXXXX0889,successful
1234,402,Patricia Herring,104,8000.0,shoes,clothing,online,Bangalore,2025-12-16,5,NetBanking,0.2,8e5c2b20eaa09a4e3d4f41e82809727e23d4777bdb4d07f69f9b40e687ac141e,XXXXXX5134,successful
1235,5,Kathleen Olson,106,80000.0,sofa,furniture,offline,Hyderabad,2025-04-23,2,UPI,0.35,37eed92ccb892304f378d31fe2233afe225503489f46010dad0794c3431a5031,XXXXXX9805,successful
1236,563,Robert Baird,105,45000.0,tv,electronics,online,Hyderabad,2025-09-07,2,NetBanking,0.15,9435bce45e3607f40832453e176751f0dbe09f4bfcc54bc8f1f673e49b7390ea,XXXXXX9200,successful
1237,798,Amber Murphy,110,45000.0,microwave,home appliances,online,Hyderabad,2025-06-30,1,NetBanking,0.35,05a5b0575faa38d0083c52d65db172c373dcbeb1905f9972fc2165cadc42529b,XXXXXX9807,successful
1239,226,Shawn Townsend,107,50000.0,dining table,furniture,offline,Delhi,2025-12-22,4,Cash,0.1,754b188f697a42af274b1f60b60ec995f2148d2a3d2dcefe3540e06585658e4f,XXXXXX2678,successful
1240,56,Joshua Li,107,50000.0,dining table,furniture,online,Bangalore,2026-01-30,5,UPI,0.1,e7f7250df6a5cfc0511f04632bd010d9f308f18f4b5b07f88bd026b796e31653,XXXXXX6990,successful
1241,100,Thomas Walker,106,80000.0,sofa,furniture,online,Delhi,2026-03-12,2,Card,0.1,d00b3292df7fa2825d9d19980e8e31e35fb24759ce09f0c87030404e26a3faaf,XXXXXX4824,successful
1242,945,Misty Parker,109,65000.0,refrigerator,home appliances,offline,Hyderabad,2025-08-12,4,NetBanking,0.05,09191b02e2a048ecdb6acfe67128ac8892af0a300c9fdce59e199c28343cf749,XXXXXX8545,successful
1244,291,Jerry Freeman,108,15000.0,mixer grinder,home appliances,online,Mumbai,2025-04-30,4,UPI,0.25,43acd52789abe52e74310c529a680e966f532607c50fa56b744dc29495804124,XXXXXX1801,successful
1245,210,Cynthia Pugh,108,15000.0,mixer grinder,home appliances,offline,Chennai,2025-12-23,5,UPI,0.1,7acd5e1d04288c3b00525f540c6c22384167d5165154692a26de74d0570ec85e,XXXXXX3687,successful
1246,633,Julie Jackson,103,1300.0,shirt,clothing,offline,Delhi,2025-07-05,5,Cash,0.25,812914589c86f9387a3bbbe3486405a0cc95f00fd0708ecc66ca43a96564d053,XXXXXX3701,successful
1247,603,Shawn Roberson,110,45000.0,microwave,home appliances,online,Chennai,2025-07-11,1,UPI,0.15,9d472fcd9bd2f759c005cb2055ad0b610f6e8f8b792a350e47e333373d030351,XXXXXX2575,successful
1248,338,Lisa Garrison,101,250000.0,laptop,electronics,offline,Delhi,2025-04-25,2,NetBanking,0.25,2ec47ae623f838a8a542c2baae2c33ebbaafbc742f4ce3d71941fd11ce6f022d,XXXXXX9437,successful
1249,833,Shawn Cooper,105,45000.0,tv,electronics,offline,Chennai,2025-12-31,1,NetBanking,0.1,e8733fbd40f3a4a51a10259a9c2f0161ca67d1dcefce971015385fbbc305bd8a,XXXXXX9509,successful
1250,275,Edward Beck,110,45000.0,microwave,home appliances,offline,Bangalore,2025-04-27,4,NetBanking,0.15,8c6a498853878d2359ad77191610b474fa1df41590815b246b125d28f95ca8c0,XXXXXX4934,successful
1251,101,Craig Ray,101,250000.0,laptop,electronics,online,Delhi,2025-09-07,3,Card,0.05,285cfdf551e16977bb297b1c1721e2439ce305c9d9b6ea884c7bb659dc3d706e,XXXXXX5516,successful
1252,353,Rachel Velasquez,104,8000.0,shoes,clothing,offline,Bangalore,2025-04-12,3,UPI,0.4,6c83d7483a1eaf23a076da56e9a08b263b68eb86148107636da41e698b3c21ba,XXXXXX5596,successful
1253,84,Paul Pacheco,110,45000.0,microwave,home appliances,online,Bangalore,2025-12-30,4,Cash,0.05,ec7caa9065674ab91ac5eb3a3a95b00ee9f6fcf85a463f0086606668011bccec,XXXXXX4257,successful
1254,619,Angelica Wood,108,15000.0,mixer grinder,home appliances,offline,Mumbai,2026-02-22,3,NetBanking,0.2,17119693190a05341f7466672de970dfcdca90e50898cb9ac1901711b9d96e98,XXXXXX4769,successful
1255,537,Ernest Meyers,108,15000.0,mixer grinder,home appliances,offline,Delhi,2025-06-28,3,UPI,0.2,18fe93fa2346775ac0ce55d2f5db973831cf7d53c23b88c17316de9b1b763a3b,XXXXXX9488,successful
1256,458,Jared Lane,102,70000.0,phone,electronics,online,Hyderabad,2025-05-06,1,UPI,0.15,ba2f55088921ddc26fb09e0dd19e32c0553e9c5ab600d7b74e91ab9a6c400b8a,XXXXXX2658,successful
1257,582,Kristin Bradley,104,8000.0,shoes,clothing,offline,Hyderabad,2025-10-22,2,Cash,0.05,1fe510f253241b87edb5c029c6ee40ab35d705d0e17022f21f3b8fc35e979925,XXXXXX1944,successful
1258,969,Keith Woods,102,70000.0,phone,electronics,online,Chennai,2025-10-22,2,UPI,0.4,6254400239665b715af81fe1992afcf7ff9bdc1d65f2351d5abfee6ae5fff436,XXXXXX5957,successful
1259,458,Jared Lane,105,45000.0,tv,electronics,online,Hyderabad,2025-09-26,1,Cash,0.25,ba2f55088921ddc26fb09e0dd19e32c0553e9c5ab600d7b74e91ab9a6c400b8a,XXXXXX2658,successful
1260,7,John Edwards,110,45000.0,microwave,home appliances,online,Delhi,2026-02-04,4,NetBanking,0.15,063dc18ec4ff20524fda59d74a0318cb2ef3eb4f8bdbd8b1c134c7de1a089b14,XXXXXX6576,successful
1261,980,Alexis Andrews,105,45000.0,tv,electronics,offline,Delhi,2026-10-02,4,Card,0.05,ee79682e79ab757b458c0e1301e157db99d1fd134c1be6eac5f2c32a0b0b24e6,XXXXXX3841,successful
1262,590,Christine Brown,108,15000.0,mixer grinder,home appliances,offline,Bangalore,2025-07-03,1,UPI,0.25,92c5ae269fc9336e40ff0747dfd31b69b977f76f9928d79d58a2aa9bd02021e9,XXXXXX9553,successful
1263,412,Nicole Ray,104,8000.0,shoes,clothing,offline,Hyderabad,2025-04-16,4,Cash,0.4,342bf0e18a243887110c5ed4541d69082d286231521226f16bc2d90cd16fcf0e,XXXXXX2020,successful
1264,159,Patrick Lucas,108,15000.0,mixer grinder,home appliances,offline,Delhi,2025-12-21,3,NetBanking,0.4,7958788bdcdc8d5c0da5fab9fa246852affbd2862e7a4170b0c8ebcf41a6ab6e,XXXXXX3339,successful
1265,500,Katelyn Garza,110,45000.0,microwave,home appliances,online,Bangalore,2025-11-16,1,Card,0.35,d3cac2c4d94dc93331a8671f4e705d93991e789d7da5a9ac15a812985b6fcc04,XXXXXX0083,successful
1266,304,Aaron Moore,108,15000.0,mixer grinder,home appliances,online,Delhi,2025-09-17,3,UPI,0.35,38c837c4f1a8c4e9b02189208b8aac8a41ac58a87db108ca21925a818cbce721,XXXXXX6246,successful
1267,313,Mary Lowe,108,15000.0,mixer grinder,home appliances,online,Delhi,2026-01-20,3,Card,0.35,27880315cca11c389b4fc55c28781f1e3bfe5f32981b001e4879d996be3ee6ba,XXXXXX2640,successful
1269,984,Janet Long,102,70000.0,phone,electronics,online,Bangalore,2026-04-11,4,Cash,0.25,07cef015b740fea3058efb3edfb55aacc940fc0b06ef810c377f88692fa408c3,XXXXXX6095,successful
1270,719,Michelle Bates,101,250000.0,laptop,electronics,online,Chennai,2026-03-08,4,UPI,0.05,c36ea3050de8a479e41289995616e682f0ef4124aef963c089029f0ccbd30ff4,XXXXXX4312,successful
1271,283,Anna Bernard,110,45000.0,microwave,home appliances,offline,Chennai,2026-01-19,2,NetBanking,0.3,876a28ff4cc7d164a6f1c5d9e5da0cd815d9881f5de47a6cf4f47c732c2b09af,XXXXXX4842,successful
1272,685,David Mcgee,108,15000.0,mixer grinder,home appliances,offline,Chennai,2025-05-12,3,Card,0.3,83b624f8365db25ec917bf94677688ac52d00b3e406336a4bbcb9caf35777053,XXXXXX1121,successful
1274,468,Sonya Watts,109,65000.0,refrigerator,home appliances,offline,Mumbai,2025-09-18,1,UPI,0.35,c68b2338207f43f2ec932a93450a2598dd9b2ca7837f9ee556a5f288e7f32fd2,XXXXXX6164,successful
1275,801,Brandi Bryan,104,8000.0,shoes,clothing,online,Delhi,2026-02-06,5,NetBanking,0.15,178c5a79c6e78d2eda894490dd22b4f4c4a5a998ae7b206f4344548971efb6e2,XXXXXX6583,successful
1276,816,Erika Martin,107,50000.0,dining table,furniture,offline,Delhi,2025-08-21,2,UPI,0.2,b18e9cfc7c54c789d86de7b91cf4a727cd6d910683d3f74ffe6b99dd30708205,XXXXXX1945,successful
1277,419,William Taylor,104,8000.0,shoes,clothing,offline,Bangalore,2025-09-25,4,Cash,0.35,c13f78cae738f825d7b64d4c5254bec5ceac166e17e875a1f9791604de315b23,XXXXXX7668,successful
1278,103,Mathew Perkins,110,45000.0,microwave,home appliances,offline,Delhi,2026-08-01,2,Card,0.15,ecc6cd94b8ef58c5b2a7afe6816001e8f75deccfae255804cde85659d32e7621,XXXXXX8766,successful
1279,462,Steven Perry,104,8000.0,shoes,clothing,offline,Bangalore,2025-06-09,1,Cash,0.25,980a38f3d0dfae199094821495ec1ea091223e50cac7fb3a060cfea948cf194a,XXXXXX3279,successful
1280,782,Monique Davis,110,45000.0,microwave,home appliances,offline,Chennai,2026-03-27,1,NetBanking,0.1,2bc2f135d5dc61a6380c6e948d0770f911530241d5684b0aceef431ea955fd1a,XXXXXX4485,successful
1281,346,Erin Frye,108,15000.0,mixer grinder,home appliances,online,Bangalore,2025-09-23,2,Cash,0.35,85d19b3dfee5e158417fa94076df1c9e67e61a9cff763917e879f3b4cf73f5fd,XXXXXX5711,successful
1283,797,Anthony Martinez,103,1300.0,shirt,clothing,online,Bangalore,2025-12-28,1,UPI,0.15,1daa3d7da0df522ae5e24fc8f50239a9c27630ce1d99c0e01c087f4e65e783a3,XXXXXX0534,successful
1284,65,Sarah Jackson,109,65000.0,refrigerator,home appliances,offline,Mumbai,2026-02-20,1,NetBanking,0.2,ad09dfc07bf62df93f81352272311eb547ed8db76af651f974c4695fba95209d,XXXXXX7407,successful
1286,518,Alexander Davenport,105,45000.0,tv,electronics,online,Bangalore,2025-04-16,3,Card,0.2,5f499cc262e0ff5f7e024725c9ed3d642d5bf49cd8d39431fc1dd4cb792fee06,XXXXXX9276,successful
1287,600,James Schaefer,107,50000.0,dining table,furniture,offline,Chennai,2025-11-16,1,Card,0.05,d267e2659aadead31909b31b81ead73645ac2e7a5910a96f039e54f76a297d74,XXXXXX4220,successful
1288,509,Valerie Brooks,109,65000.0,refrigerator,home appliances,offline,Chennai,2025-07-27,3,Card,0.1,b9627f9a511c940d29af9156f503e9bbe412cfebb1a77e6766dbff95b026cdde,XXXXXX5947,successful
1289,902,Logan Reyes,103,1300.0,shirt,clothing,offline,Mumbai,2025-06-30,5,UPI,0.1,4328f316f8c609f91085cb65a5f9884ab09a374c63a729c24b348407b44eff8d,XXXXXX2031,successful
1290,936,Brian Larson,103,1300.0,shirt,clothing,online,Hyderabad,2025-04-24,4,NetBanking,0.05,d8ead218737a0541a6c7b79d172d2a62288a0cb1208b8919b0a04046a94473b4,XXXXXX8514,successful
1291,446,Scott Smith,101,250000.0,laptop,electronics,online,Bangalore,2025-10-29,5,NetBanking,0.15,3558a2d03af1033804171272a1bbb434ed4df73b541c7218fa64b319d015e194,XXXXXX0183,successful
1293,981,Christine Harper,109,65000.0,refrigerator,home appliances,offline,Mumbai,2025-08-14,3,NetBanking,0.3,65c81cc594c0b612c9fe17409896c6dcf61559bcda3787fa725356804d96099b,XXXXXX5939,successful
1294,636,Christopher Clark,103,1300.0,shirt,clothing,online,Mumbai,2025-11-11,3,Card,0.4,91f0ebaad8498b70d1b5d1c590e0ffd0d7db3950f796c0185e429911f51af33f,XXXXXX2866,successful
1295,820,Mary Goodwin,109,65000.0,refrigerator,home appliances,online,Delhi,2026-12-01,5,Card,0.15,628d076147024f7fae6fe26aeb716217047f8c5d8e390784fd74aab065970e04,XXXXXX9201,successful
1297,393,Shannon Alvarez,102,70000.0,phone,electronics,offline,Mumbai,2026-04-06,2,UPI,0.4,d817e6f52e467051901b53bf9d8d91946775ba69d3c70be8a4e0c0251ddeaaf5,XXXXXX2230,successful
1298,640,Carrie Jacobson,108,15000.0,mixer grinder,home appliances,online,Bangalore,2025-12-24,1,NetBanking,0.2,48004bb85c12fae1566c5775172309769584efb0f43ebb8572be08c74599158c,XXXXXX2507,successful
1300,291,Jerry Freeman,107,50000.0,dining table,furniture,online,Mumbai,2025-09-03,4,Card,0.3,43acd52789abe52e74310c529a680e966f532607c50fa56b744dc29495804124,XXXXXX1801,successful
1301,59,Mathew Jackson,106,80000.0,sofa,furniture,online,Hyderabad,2025-07-11,1,UPI,0.15,f80ed55ace5d336d804ad34d97cd6dcc1a4b2242bf5d3367ad930c9024323aae,XXXXXX2008,successful
1302,865,Jessica Patterson,108,15000.0,mixer grinder,home appliances,offline,Hyderabad,2025-07-01,3,Cash,0.25,e3592139e35c685053cfae7009c4f6e4c20ba3034c91d18a59d67a907a108aad,XXXXXX0460,successful
1303,640,Carrie Jacobson,108,15000.0,mixer grinder,home appliances,online,Bangalore,2025-12-30,5,Card,0.1,48004bb85c12fae1566c5775172309769584efb0f43ebb8572be08c74599158c,XXXXXX2507,successful
1304,219,Alexander Phillips,108,15000.0,mixer grinder,home appliances,online,Mumbai,2025-11-25,1,NetBanking,0.3,021e7ca6ad8debc97d53ec502e54da9f5e09453f9e7c3da2bd01fce0d3e4e898,XXXXXX9492,successful
1305,326,Deborah Reyes,110,45000.0,microwave,home appliances,offline,Delhi,2025-09-14,4,Card,0.35,c97b4d983b4031381900ff59c4a2cf6cdd8c592f44ebf3d44ddf922895e55915,XXXXXX7757,successful
1306,984,Janet Long,110,45000.0,microwave,home appliances,offline,Bangalore,2026-02-08,3,NetBanking,0.35,07cef015b740fea3058efb3edfb55aacc940fc0b06ef810c377f88692fa408c3,XXXXXX6095,successful
1307,667,Kelsey Mendoza,101,250000.0,laptop,electronics,offline,Bangalore,2025-06-06,3,Card,0.25,4d253fdd114aeba7b5480248814364d807224bcc9b0c8ed5c59d2c5d0b288963,XXXXXX9912,successful
1308,581,Lindsey Tran,107,50000.0,dining table,furniture,online,Delhi,2025-08-29,4,NetBanking,0.2,19fbb82fc0cd44b29b3bddaa2ef41d38af0ab1d9ccc38119acfe3e490fc96776,XXXXXX4624,successful
1309,139,Melissa Peterson,101,250000.0,laptop,electronics,online,Mumbai,2025-07-23,3,Card,0.2,90c965d07a3fd0bc98104e2646fa9118f0df9c82d926c094ecba5d16a117a9f9,XXXXXX2133,successful
1310,341,Cory Alvarado,107,50000.0,dining table,furniture,offline,Mumbai,2025-11-17,3,Cash,0.35,6dba4c70a461d0ad3d43d0dc9817cd3f2aea2d647c3d8f80d67633470185b8c4,XXXXXX9155,successful
1311,949,Madison Goodwin,109,65000.0,refrigerator,home appliances,offline,Bangalore,2025-05-28,1,Card,0.05,71b01ff13e5172563894ac69b5b58ef80f79e7ee759950889d613e679c7934f7,XXXXXX0493,successful
1312,221,David Hart,102,70000.0,phone,electronics,offline,Hyderabad,2025-11-30,2,UPI,0.1,238383abbb4a9e8e416ff04a533b1cba4cbae9bb4db86fa7c75a3d6546639fe5,XXXXXX1312,successful
1313,968,Keith Davis,106,80000.0,sofa,furniture,offline,Hyderabad,2026-01-14,4,UPI,0.05,7200b56e33ad623e51c35b5b9703e693c583e789d0cf8352ade3392e81b3a460,XXXXXX4512,successful
1314,412,Nicole Ray,108,15000.0,mixer grinder,home appliances,online,Hyderabad,2026-03-27,1,UPI,0.2,342bf0e18a243887110c5ed4541d69082d286231521226f16bc2d90cd16fcf0e,XXXXXX2020,successful
1315,362,David Wells,101,250000.0,laptop,electronics,online,Bangalore,2026-02-28,1,Card,0.1,5a56165ec47a3c6bb4e409fc869a51affcfddc2bdfb75458f155ed429a1ea645,XXXXXX9722,successful
1316,359,Ryan Williams,110,45000.0,microwave,home appliances,offline,Delhi,2026-03-29,2,NetBanking,0.25,06204311b1bc37521e80b495f291436159c5253c4ca8ed1610b0d9c0788f8134,XXXXXX5599,successful
1317,103,Mathew Perkins,102,70000.0,phone,electronics,online,Delhi,2025-12-03,5,Card,0.15,ecc6cd94b8ef58c5b2a7afe6816001e8f75deccfae255804cde85659d32e7621,XXXXXX8766,successful
1318,300,Tiffany Miller,104,8000.0,shoes,clothing,offline,Hyderabad,2026-07-04,1,Card,0.05,4d4504d6c1723e073aa177e46c984f6ea2087c5667f16ff02db9320d9adbf78c,XXXXXX0297,successful
1319,873,Tracy Bass,107,50000.0,dining table,furniture,offline,Hyderabad,2025-12-23,3,Cash,0.05,0316e141aed4d0c833de7cbf0254ea2e03778e391e037dbce5af3413b35279db,XXXXXX8034,successful
1320,773,Gerald Cox,107,50000.0,dining table,furniture,offline,Mumbai,2026-03-01,2,NetBanking,0.15,d057e4b3988e205476ba3ed1e8571142443e8a44fe59f3f9647b7c7d17f97b67,XXXXXX4312,successful
1321,290,Megan Carter,105,45000.0,tv,electronics,offline,Chennai,2025-12-21,3,Card,0.25,06101d7c9b7617f52efd208f24f6530e561a65145d634953dec8dbccc7ef7868,XXXXXX1923,successful
1322,145,Michael Hendrix,103,1300.0,shirt,clothing,offline,Delhi,2026-04-02,4,Card,0.2,5c6a6c7f2c6ecc2c47a752fbed21e590c057866af9c0f8d124f389439d47a1c2,XXXXXX1396,successful
1323,244,Frederick Gonzalez,110,45000.0,microwave,home appliances,offline,Chennai,2026-10-04,5,NetBanking,0.25,57b7ea035c9b8ffde3c1cd0e6a83b198c3da54e840d94a2281e4366829ce93b9,XXXXXX1750,successful
1324,22,James Walters,110,45000.0,microwave,home appliances,online,Chennai,2026-02-07,3,UPI,0.25,ec2d6f294e97b0d6857fb8bbfc52cef910731d7835d27fa3c1b6b9ec432764c2,XXXXXX4842,successful
1325,487,Mark Thompson,105,45000.0,tv,electronics,online,Hyderabad,2025-04-17,3,NetBanking,0.15,5cb6d5225c5a8a040ae89746b4ca43963e8c666a304f6712e26d36c9c3c65053,XXXXXX3888,successful
1326,628,Kelly Turner,109,65000.0,refrigerator,home appliances,online,Chennai,2025-12-08,1,Card,0.25,32f4726443565b0472771369535d0c6f62fdda854cfe7639e618d88f91c7e951,XXXXXX5626,successful
1327,185,Sarah Cohen,103,1300.0,shirt,clothing,online,Mumbai,2025-06-02,1,NetBanking,0.2,333c07cb15baa993691251d3221c465a9cee192e36c5c946146df7ef23c02a20,XXXXXX4728,successful
1328,327,Chris Parsons,109,65000.0,refrigerator,home appliances,offline,Delhi,2025-10-29,5,UPI,0.05,30f98cfc0fe8ecd77489fbd38a8db776aa16469e3f1743fa7a32e56e8697f9c6,XXXXXX6561,successful
1330,644,John Parrish,101,250000.0,laptop,electronics,offline,Delhi,2025-06-10,2,Card,0.05,0b27904ae50a57d9b6087cfd2d78eb549a077e1474fb5346ad52d16294be70e4,XXXXXX7481,successful
1331,432,Charles Nelson,110,45000.0,microwave,home appliances,offline,Mumbai,2025-08-12,2,Cash,0.05,e55ed831ce8b88594eb595fd9e9bd007e6474a3a0ab7014d7af1429b51efe250,XXXXXX1774,successful
1332,319,Kristen Richards,104,8000.0,shoes,clothing,offline,Delhi,2025-08-26,4,NetBanking,0.25,435048a01d0868e477c38bbc8599dacfe7939ce84b38a1f4d556dfa9e94bc130,XXXXXX7211,successful
1333,772,Katelyn Gregory,107,50000.0,dining table,furniture,online,Hyderabad,2025-11-20,1,Cash,0.1,0b34a2f6a59a4917414fdf8ef46e8322a62aa8b0f056a72f1a231b5d1154afb3,XXXXXX1958,successful
1334,521,Christopher Colon,105,45000.0,tv,electronics,offline,Hyderabad,2025-02-09,4,Card,0.1,47f5134e257892ae9e4a3a8c252e447950bfa6b0eef7124d92224c2893ef6b34,XXXXXX9928,successful
1335,11,James Leblanc,102,70000.0,phone,electronics,offline,Delhi,2026-02-18,2,Cash,0.35,94996625068723cbf9e80a28bce46f1407ffcf1cdcbce738bcb8fdb01580e696,XXXXXX0360,successful
