transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status
950,205,Renee Harris,105,45000.0,tv,ELEC,offline,Mumbai,2025-04-30 00:00:00,2,UPI,0.4,ReneeHarris@gmail.com,9467171150,failed
951,431,Tracie Kim,106,,Sofa,Furniture,offline,Bangalore,2026-02-01 00:00:00,1,Cash,0.1,TracieKim@yahoo.com,8301285130,successful
952,6,Eric Turner,106,80000.0,sofa,furniture,offline,Hyderabad,07-15-2025,4,NetBanking,0.35,EricTurner@outlook.com,7747196182,successful
952,6,Eric Turner,106,80000.0,sofa,furniture,offline,Hyderabad,07-15-2025,4,NetBanking,0.35,EricTurner@outlook.com,7747196182,failed
953,129,Thomas Wells,106,80000.0,Sofa,Furniture,online,Bangalore,02-15-2026,3,NetBanking,0.4,ThomasWells@outlook.com,9456737186,successful
954,604,Craig Miller,105,45000.0,tv,Electronics,offline,Chennai,2025-08-09 00:00:00,2,Card,0.4,CraigMiller@outlook.com,6811872647,successful
955,244,Frederick Gonzalez,110,45000.0,MICROWAVE,HOME,online,Chennai,10-26-2025,1,Card,0.15,FrederickGonzalez@outlook.com,7865581750,successful
956,847,Eric Mejia,108,15000.0,mixer grinder,Home Appliances,online,Delhi,2026-03-14 00:00:00,5,NetBanking,0.3,EricMejia@gmail.com,9155621886,successful
957,966,Susan Phillips,101,250000.0,Laptop,electronics,online,Delhi,2026-03-11 00:00:00,2,Cash,0.05,SusanPhillips@gmail.com,8202203718,successful
958,443,Judy Patton,103,1300.0,SHIRT,Clothing,offline,Chennai,2025-11-06 00:00:00,4,NetBanking,0.15,JudyPatton@yahoo.com,6213255429,successful
958,443,Judy Patton,103,1300.0,SHIRT,Clothing,offline,Chennai,2025-11-06 00:00:00,4,NetBanking,0.15,JudyPatton@yahoo.com,6213255429,failed
959,864,Cameron Black,102,70000.0,Phone,Electronics,offline,Chennai,2025-11-18 00:00:00,5,Cash,0.3,CameronBlack@yahoo.com,9938169477,successful
960,714,Scott Lane,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-08-24 00:00:00,2,NetBanking,0.2,ScottLane@gmail.com,9907024950,successful
961,584,Stacie Jones,102,70000.0,phone,electronics,offline,Chennai,2026-04-08 00:00:00,5,Cash,0.05,StacieJones@gmail.com,9671322693,successful
962,985,Lindsey Rivas,104,8000.0,SHOES,CLOTH,offline,Bangalore,2025-07-06 00:00:00,2,Cash,0.15,LindseyRivas@yahoo.com,8429169056,successful
963,338,Lisa Garrison,107,50000.0,Dining table,FURN,offline,Delhi,2025-08-02 00:00:00,2,UPI,0.4,LisaGarrison@outlook.com,6733039437,successful
964,967,Brittany Bush,107,50000.0,DINING TABLE,FURN,online,Hyderabad,2026-01-03 00:00:00,2,NetBanking,0.1,BrittanyBush@yahoo.com,8867314454,successful
965,304,Aaron Moore,106,,Sofa,Furniture,online,Delhi,2025-11-26 00:00:00,5,UPI,0.1,AaronMoore@outlook.com,8724496246,successful
966,200,Miguel Proctor,107,50000.0,DINING TABLE,furniture,online,Delhi,2025-11-21 00:00:00,4,Cash,0.35,MiguelProctor@gmail.com,8148175835,successful
967,908,Michelle Shaw,104,8000.0,shoes,CLOTH,online,Hyderabad,2026-03-04 00:00:00,1,NetBanking,0.35,MichelleShaw@gmail.com,7623143812,successful
968,52,David Hernandez,102,70000.0,phone,electronics,online,Mumbai,2026-08-01 00:00:00,2,NetBanking,0.05,DavidHernandez@gmail.com,9319072999,successful
969,77,Robert Diaz,106,80000.0,sofa,furniture,offline,Hyderabad,2025-06-18 00:00:00,2,Cash,0.2,RobertDiaz@yahoo.com,6906016645,successful
970,422,Patrick Ramirez,103,1300.0,shirt,Clothing,offline,Delhi,2026-02-02 00:00:00,4,Cash,0.3,Patrick42@gmail.com,6324645459,successful
971,757,Yvette Clark,109,65000.0,Refrigerator,HOME,offline,Hyderabad,2025-04-24 00:00:00,1,Cash,0.4,YvetteClark@gmail.com,6025126334,successful
972,625,Elizabeth Duran,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-03-27 00:00:00,5,Cash,0.25,ElizabethDuran@gmail.com,7848866997,successful
973,991,Darlene Chapman,108,15000.0,MIXER GRINDER,Home Appliances,online,Hyderabad,2026-02-05 00:00:00,2,Cash,0.1,Darlene90@gmail.com,8139250595,successful
974,698,Jennifer Mendoza,104,8000.0,Shoes,CLOTH,online,Chennai,2025-07-14 00:00:00,3,Card,0.35,JenniferMendoza@outlook.com,8547623194,successful
975,204,Kevin Osborne,103,1300.0,Shirt,clothing,offline,Chennai,2025-07-29 00:00:00,3,Card,0.35,Kevin1@gmail.com,6283888034,successful
976,330,Don Thompson,101,,Laptop,electronics,online,Hyderabad,2025-06-16 00:00:00,5,UPI,0.2,DonThompson@outlook.com,8679021714,successful
977,303,Derek Rose,102,70000.0,Phone,Electronics,online,Chennai,2025-07-24 00:00:00,5,UPI,0.1,Derek21@gmail.com,9660861211,successful
978,178,Claudia Miles,105,45000.0,Tv,electronics,offline,Bangalore,2025-09-18 00:00:00,5,UPI,0.2,ClaudiaMiles@outlook.com,8687865587,successful
978,178,Claudia Miles,105,45000.0,Tv,electronics,offline,Bangalore,2025-09-18 00:00:00,5,UPI,0.2,ClaudiaMiles@outlook.com,8687865587,failed
979,381,Melissa Garza,109,65000.0,REFRIGERATOR,HOME,offline,Hyderabad,2025-06-05 00:00:00,3,NetBanking,0.25,MelissaGarza@gmail.com,6928004306,successful
980,694,Lori Barrera,106,,SOFA,FURN,online,Hyderabad,2025-09-30 00:00:00,5,NetBanking,0.1,Lori3@gmail.com,9572854973,successful
981,813,John Harris,107,50000.0,DINING TABLE,FURN,online,Chennai,2025-08-25 00:00:00,4,UPI,0.1,JohnHarris@gmail.com,9597553148,successful
981,813,John Harris,107,50000.0,DINING TABLE,FURN,online,Chennai,2025-08-25 00:00:00,4,UPI,0.1,JohnHarris@gmail.com,9597553148,failed
982,796,Jasmine Lopez,104,8000.0,shoes,clothing,offline,Bangalore,2025-09-26 00:00:00,3,NetBanking,0.35,JasmineLopez@outlook.com,9109427917,successful
983,819,Daniel Vang,105,45000.0,TV,Electronics,offline,Chennai,2026-01-30 00:00:00,5,Card,0.4,DanielVang@outlook.com,8622339771,successful
984,398,Michele Sanchez,102,70000.0,Phone,Electronics,online,Bangalore,12-27-2025,1,Card,0.35,MicheleSanchez@outlook.com,6047184961,successful
985,736,Lisa Lee,101,250000.0,LAPTOP,Electronics,offline,Delhi,2025-01-08 00:00:00,2,Cash,0.2,Lisa63@gmail.com,7056446221,successful
986,108,Andrew Vazquez,108,,mixer grinder,Home Appliances,offline,Delhi,2025-04-28 00:00:00,1,NetBanking,0.2,AndrewVazquez@yahoo.com,9590808527,successful
987,539,Kari Austin,103,1300.0,Shirt,CLOTH,offline,Bangalore,2026-01-19 00:00:00,1,Card,0.15,KariAustin@outlook.com,8841660010,successful
988,185,Sarah Cohen,102,70000.0,PHONE,ELEC,offline,Mumbai,2025-05-28 00:00:00,1,NetBanking,0.35,SarahCohen@outlook.com,8825874728,successful
989,674,Haley Alvarez,110,45000.0,Microwave,HOME,offline,Bangalore,2025-06-20 00:00:00,3,Card,0.4,HaleyAlvarez@outlook.com,9910438272,successful
990,777,Charles Vang,108,15000.0,Mixer grinder,HOME,offline,Hyderabad,04-19-2025,1,Card,0.35,CharlesVang@yahoo.com,9387030691,successful
991,704,Susan Thomas,109,65000.0,REFRIGERATOR,home appliances,online,Chennai,11-22-2025,2,Card,0.05,SusanThomas@outlook.com,6067266032,successful
992,680,Benjamin Anderson,110,45000.0,Microwave,HOME,online,Delhi,2026-04-03 00:00:00,2,NetBanking,0.25,BenjaminAnderson@yahoo.com,7059506812,successful
992,680,Benjamin Anderson,110,45000.0,Microwave,HOME,online,Delhi,2026-04-03 00:00:00,2,NetBanking,0.25,BenjaminAnderson@yahoo.com,7059506812,failed
993,287,Cory Howell,104,8000.0,SHOES,CLOTH,online,Delhi,2025-04-21 00:00:00,1,NetBanking,0.35,Cory93@gmail.com,6894154787,successful
994,107,Cory Tyler,101,250000.0,LAPTOP,ELEC,online,Chennai,2025-07-31 00:00:00,5,Cash,0.15,CoryTyler@outlook.com,7231357413,successful
995,725,Jody Martinez,107,50000.0,dining table,FURN,online,Bangalore,2026-02-16 00:00:00,2,UPI,0.25,JodyMartinez@gmail.com,7989096889,successful
996,274,Joseph Parker,108,15000.0,Mixer grinder,HOME,online,Bangalore,2025-01-10 00:00:00,5,Card,0.2,JosephParker@gmail.com,7902179206,successful
997,181,Maria Robinson,106,80000.0,sofa,furniture,offline,Delhi,2025-05-08 00:00:00,2,Card,0.25,MariaRobinson@gmail.com,8794772717,successful
998,163,Robert Carlson,110,45000.0,microwave,home appliances,offline,Mumbai,2026-01-04 00:00:00,2,Cash,0.4,RobertCarlson@gmail.com,8612716458,successful
999,222,Emily Hernandez,102,,phone,electronics,offline,Delhi,2026-03-18 00:00:00,3,NetBanking,0.05,EmilyHernandez@gmail.com,8919398256,successful
1000,279,Lucas Stevens,108,15000.0,mixer grinder,HOME,online,Hyderabad,04-20-2025,4,Cash,0.1,LucasStevens@outlook.com,6788203687,successful
1001,384,Jeffrey Williams,102,70000.0,Phone,Electronics,offline,Mumbai,2025-10-03 00:00:00,2,Cash,0.4,JeffreyWilliams@outlook.com,6639911749,successful
1002,822,Christine Rivera,109,65000.0,REFRIGERATOR,home appliances,offline,Hyderabad,2025-03-12 00:00:00,3,NetBanking,0.15,ChristineRivera@yahoo.com,6691516621,successful
1003,572,Holly Russell,109,,Refrigerator,home appliances,offline,Hyderabad,2026-01-06 00:00:00,2,UPI,0.15,HollyRussell@outlook.com,8192200837,successful
1004,517,Fernando Garza,104,,shoes,clothing,offline,Mumbai,04-26-2025,3,NetBanking,0.4,Fernando29@gmail.com,7070665200,successful
1005,449,Erin Summers,101,250000.0,laptop,Electronics,online,Delhi,12-28-2025,5,Card,0.2,ErinSummers@yahoo.com,9659403005,successful
1006,196,Mary Hicks,104,8000.0,shoes,Clothing,online,Chennai,2026-02-27 00:00:00,3,Card,0.2,MaryHicks@gmail.com,7873921272,successful
1006,196,Mary Hicks,104,8000.0,shoes,Clothing,online,Chennai,2026-02-27 00:00:00,3,Card,0.2,MaryHicks@gmail.com,7873921272,failed
1007,187,Timothy Salazar,109,65000.0,Refrigerator,HOME,offline,Bangalore,2025-07-07 00:00:00,4,NetBanking,0.35,TimothySalazar@yahoo.com,9987961410,successful
1008,167,Madison Gentry,105,45000.0,TV,ELEC,online,Delhi,2026-03-17 00:00:00,5,Cash,0.15,MadisonGentry@yahoo.com,6300464928,successful
1009,9,Dillon Harris,102,70000.0,PHONE,ELEC,offline,Mumbai,2025-11-23 00:00:00,1,Cash,0.1,Dillon63@gmail.com,8431965006,successful
1010,660,Jessica Stephenson,110,45000.0,microwave,home appliances,online,Hyderabad,2026-02-26 00:00:00,3,UPI,0.1,JessicaStephenson@gmail.com,8684231390,successful
1011,43,Jennifer Frye,110,45000.0,Microwave,Home Appliances,offline,Chennai,2026-03-12 00:00:00,3,UPI,0.15,JenniferFrye@outlook.com,8475221395,successful
1012,650,Michael Haynes,102,70000.0,Phone,ELEC,online,Hyderabad,03-29-2026,2,UPI,0.15,MichaelHaynes@yahoo.com,6045946833,successful
1012,650,Michael Haynes,102,70000.0,Phone,ELEC,online,Hyderabad,03-29-2026,2,UPI,0.15,MichaelHaynes@yahoo.com,6045946833,failed
1013,213,Nancy Lee,108,15000.0,mixer grinder,home appliances,online,Hyderabad,2025-05-27 00:00:00,2,UPI,0.3,NancyLee@yahoo.com,8856457242,successful
1014,940,Nicole Briggs,106,,sofa,Furniture,online,Chennai,2025-11-18 00:00:00,3,Cash,0.25,Nicole57@gmail.com,6683550293,successful
1015,836,Jennifer Ross,104,,Shoes,clothing,online,Chennai,11-29-2025,4,NetBanking,0.05,JenniferRoss@gmail.com,9759981995,successful
1016,66,Jonathan Lewis,102,70000.0,PHONE,electronics,offline,Bangalore,2025-12-31 00:00:00,3,Card,0.25,JonathanLewis@gmail.com,6053764680,successful
1017,953,Adam Taylor,101,250000.0,laptop,Electronics,offline,Bangalore,05-31-2025,3,UPI,0.05,Adam83@gmail.com,9115270391,successful
1018,731,Mike Chavez,105,45000.0,tv,ELEC,online,Hyderabad,2025-10-28 00:00:00,5,Card,0.4,MikeChavez@outlook.com,6341636056,successful
1019,948,Deborah Payne,109,65000.0,Refrigerator,HOME,offline,Mumbai,2025-08-09 00:00:00,4,Card,0.35,DeborahPayne@yahoo.com,6336002428,successful
1020,273,John Evans,108,15000.0,Mixer grinder,Home Appliances,offline,Hyderabad,2026-03-25 00:00:00,5,Card,0.4,JohnEvans@outlook.com,9981751499,successful
1021,430,Elizabeth Stephens,110,45000.0,Microwave,home appliances,offline,Delhi,2025-09-12 00:00:00,4,Card,0.05,Elizabeth78@gmail.com,8179118257,successful
1022,152,Levi Leon,106,80000.0,Sofa,furniture,online,Chennai,2025-05-04 00:00:00,2,NetBanking,0.35,Levi30@gmail.com,6634513306,successful
1023,393,Shannon Alvarez,105,45000.0,Tv,Electronics,offline,Mumbai,2025-12-19 00:00:00,5,NetBanking,0.3,ShannonAlvarez@gmail.com,9564682230,successful
1024,565,Craig Moore,106,80000.0,sofa,FURN,online,Mumbai,2025-08-11 00:00:00,2,UPI,0.1,CraigMoore@gmail.com,9983242911,successful
1025,901,Robert Mccoy,102,70000.0,PHONE,Electronics,online,Mumbai,2025-12-19 00:00:00,5,Card,0.05,RobertMccoy@gmail.com,6111279632,successful
1026,290,Megan Carter,109,65000.0,REFRIGERATOR,HOME,offline,Chennai,2025-10-06 00:00:00,5,Card,0.3,MeganCarter@yahoo.com,6205851923,successful
1027,574,Carl Barrera,106,80000.0,SOFA,Furniture,offline,Bangalore,02-26-2026,5,Cash,0.35,CarlBarrera@outlook.com,6248556775,successful
1028,959,Andrea Bailey,107,50000.0,dining table,FURN,offline,Chennai,09-18-2025,1,Cash,0.1,AndreaBailey@gmail.com,6729410607,successful
1029,329,William Jackson,107,50000.0,dining table,furniture,online,Mumbai,2026-01-15 00:00:00,5,NetBanking,0.05,WilliamJackson@outlook.com,7805292206,successful
1029,329,William Jackson,107,50000.0,dining table,furniture,online,Mumbai,2026-01-15 00:00:00,5,NetBanking,0.05,WilliamJackson@outlook.com,7805292206,failed
1030,584,Stacie Jones,106,80000.0,Sofa,FURN,online,Chennai,05-17-2025,2,UPI,0.1,StacieJones@gmail.com,9671322693,successful
1031,619,Angelica Wood,105,45000.0,TV,electronics,online,Mumbai,2025-08-17 00:00:00,2,Card,0.35,AngelicaWood@outlook.com,9231454769,successful
1032,717,Lisa Palmer,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-10-06 00:00:00,2,Card,0.15,LisaPalmer@outlook.com,9293433987,successful
1033,116,Doris Banks,109,,REFRIGERATOR,Home Appliances,online,Delhi,2025-12-01 00:00:00,5,UPI,0.35,DorisBanks@yahoo.com,9354316106,successful
1034,467,Tommy Brown,102,70000.0,Phone,electronics,offline,Chennai,2026-02-18 00:00:00,1,Card,0.3,TommyBrown@outlook.com,6791603392,successful
1034,467,Tommy Brown,102,70000.0,Phone,electronics,offline,Chennai,2026-02-18 00:00:00,1,Card,0.3,TommyBrown@outlook.com,6791603392,failed
1035,108,Andrew Vazquez,108,15000.0,MIXER GRINDER,HOME,online,Delhi,08-13-2025,2,NetBanking,0.3,AndrewVazquez@yahoo.com,9590808527,successful
1036,58,Michelle Barnes,103,1300.0,SHIRT,CLOTH,offline,Hyderabad,2025-10-02 00:00:00,2,UPI,0.15,Michelle20@gmail.com,7266816620,successful
1037,494,Russell Estes,105,45000.0,Tv,Electronics,online,Chennai,2025-07-23 00:00:00,1,Cash,0.3,RussellEstes@yahoo.com,6730828527,successful
1038,647,Michelle Conway,110,45000.0,microwave,home appliances,online,Chennai,2025-08-24 00:00:00,5,UPI,0.4,MichelleConway@yahoo.com,9030419105,successful
1039,159,Patrick Lucas,108,15000.0,Mixer grinder,Home Appliances,online,Delhi,2026-10-03 00:00:00,3,Card,0.2,PatrickLucas@gmail.com,7641363339,successful
1040,750,Kristi Blackwell,109,,refrigerator,HOME,offline,Hyderabad,2025-12-03 00:00:00,3,Card,0.1,KristiBlackwell@yahoo.com,7744513501,successful
1041,672,Austin Perez,102,70000.0,phone,Electronics,offline,Delhi,2026-01-12 00:00:00,3,Cash,0.35,Austin35@gmail.com,6030034218,successful
1042,993,Julie Wade,106,,sofa,furniture,online,Bangalore,2025-08-30 00:00:00,2,NetBanking,0.4,JulieWade@outlook.com,7427719325,successful
1043,398,Michele Sanchez,102,70000.0,Phone,Electronics,online,Bangalore,2025-07-07 00:00:00,2,Cash,0.25,MicheleSanchez@outlook.com,6047184961,successful
1044,567,Benjamin Peters,103,1300.0,SHIRT,clothing,offline,Bangalore,2025-12-24 00:00:00,2,UPI,0.05,Benjamin60@gmail.com,7804618438,successful
1044,567,Benjamin Peters,103,1300.0,SHIRT,clothing,offline,Bangalore,2025-12-24 00:00:00,2,UPI,0.05,Benjamin60@gmail.com,7804618438,failed
1045,348,James Nash,109,,refrigerator,HOME,offline,Chennai,2025-08-14 00:00:00,5,Card,0.35,James62@gmail.com,7753726437,successful
1046,907,Jeffrey Mccall,101,250000.0,LAPTOP,Electronics,online,Hyderabad,2025-10-21 00:00:00,1,UPI,0.25,Jeffrey63@gmail.com,6709574650,successful
1047,977,Gloria Navarro,106,80000.0,sofa,Furniture,online,Chennai,04-20-2025,3,NetBanking,0.4,GloriaNavarro@yahoo.com,7212940862,successful
1048,143,Brian Johnson,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-08-24 00:00:00,4,UPI,0.15,BrianJohnson@yahoo.com,6408880131,successful
1049,566,Tina Chung,102,70000.0,Phone,electronics,offline,Mumbai,2025-04-08 00:00:00,2,Card,0.35,Tina71@gmail.com,6779966511,successful
1050,19,Jessica Osborne,109,65000.0,refrigerator,HOME,online,Mumbai,11-30-2025,4,Cash,0.05,JessicaOsborne@outlook.com,8664830000,successful
1051,209,Aaron Mclaughlin,104,8000.0,SHOES,CLOTH,offline,Chennai,12-17-2025,5,NetBanking,0.35,AaronMclaughlin@outlook.com,8765355147,successful
1052,911,Kelly Le,107,50000.0,dining table,Furniture,offline,Delhi,2025-08-08 00:00:00,4,Card,0.1,KellyLe@outlook.com,6813665769,successful
1053,714,Scott Lane,103,1300.0,SHIRT,clothing,online,Mumbai,2025-10-26 00:00:00,5,Cash,0.15,ScottLane@gmail.com,9907024950,successful
1054,898,Joseph Tyler,105,45000.0,Tv,Electronics,offline,Hyderabad,04-19-2025,5,Cash,0.3,JosephTyler@gmail.com,6140222797,successful
1054,898,Joseph Tyler,105,45000.0,Tv,Electronics,offline,Hyderabad,04-19-2025,5,Cash,0.3,JosephTyler@gmail.com,6140222797,failed
1055,691,Clayton Miles,105,45000.0,TV,electronics,online,Mumbai,01-20-2026,1,NetBanking,0.3,ClaytonMiles@gmail.com,6887134137,successful
1056,104,Amanda Castillo,104,8000.0,shoes,clothing,online,Hyderabad,2025-06-04 00:00:00,2,Cash,0.2,AmandaCastillo@yahoo.com,9259539548,successful
1057,244,Frederick Gonzalez,101,250000.0,LAPTOP,Electronics,online,Chennai,12-31-2025,3,UPI,0.15,FrederickGonzalez@outlook.com,7865581750,successful
1058,899,Whitney Avila,103,1300.0,SHIRT,Clothing,offline,Delhi,2026-03-13 00:00:00,5,UPI,0.2,WhitneyAvila@yahoo.com,8468023615,successful
1059,473,Daniel Tapia,102,70000.0,phone,ELEC,offline,Hyderabad,2025-04-25 00:00:00,2,Card,0.15,DanielTapia@yahoo.com,9989293308,successful
1060,323,Victoria Phillips,107,50000.0,Dining table,FURN,online,Hyderabad,2026-01-20 00:00:00,1,NetBanking,0.3,VictoriaPhillips@gmail.com,6126060994,successful
1061,346,Erin Frye,108,15000.0,MIXER GRINDER,home appliances,offline,Bangalore,2025-04-24 00:00:00,2,UPI,0.3,ErinFrye@yahoo.com,6265675711,successful
1062,15,Robin Ray,109,65000.0,REFRIGERATOR,Home Appliances,online,Chennai,03-16-2026,3,UPI,0.15,RobinRay@outlook.com,6680791348,successful
1063,665,Nicole Gutierrez,104,,shoes,Clothing,online,Delhi,08-22-2025,5,NetBanking,0.05,NicoleGutierrez@gmail.com,9329806956,successful
1064,208,Matthew Berry,105,45000.0,TV,Electronics,offline,Hyderabad,2026-04-04 00:00:00,4,NetBanking,0.2,MatthewBerry@gmail.com,8863808727,successful
1065,644,John Parrish,108,15000.0,MIXER GRINDER,home appliances,online,Delhi,05-17-2025,2,UPI,0.25,JohnParrish@gmail.com,7075517481,successful
1066,87,Peter Silva,105,45000.0,TV,electronics,online,Chennai,05-15-2025,1,UPI,0.4,PeterSilva@outlook.com,7226480954,successful
1067,806,Jacqueline Cantu,103,1300.0,Shirt,clothing,offline,Chennai,2025-07-19 00:00:00,5,NetBanking,0.35,Jacqueline4@gmail.com,8698814533,successful
1067,806,Jacqueline Cantu,103,1300.0,Shirt,clothing,offline,Chennai,2025-07-19 00:00:00,5,NetBanking,0.35,Jacqueline4@gmail.com,8698814533,failed
1068,225,Caitlin Contreras,103,1300.0,Shirt,clothing,online,Chennai,2025-07-22 00:00:00,5,Card,0.05,CaitlinContreras@yahoo.com,7971343584,successful
1069,133,Christy Stone,105,45000.0,tv,electronics,online,Chennai,2025-05-04 00:00:00,2,Cash,0.35,ChristyStone@outlook.com,6490965000,successful
1070,420,Marcus Wilkinson,107,50000.0,DINING TABLE,FURN,offline,Hyderabad,2026-01-01 00:00:00,4,Cash,0.4,MarcusWilkinson@yahoo.com,7506061410,successful
1071,667,Kelsey Mendoza,102,70000.0,PHONE,Electronics,offline,Bangalore,2026-03-16 00:00:00,2,Card,0.35,KelseyMendoza@outlook.com,7562379912,successful
1072,804,Tiffany Caldwell,109,65000.0,refrigerator,HOME,offline,Bangalore,06-16-2025,3,Card,0.15,TiffanyCaldwell@outlook.com,8388097153,successful
1073,956,Christopher Ramos,101,250000.0,LAPTOP,Electronics,offline,Delhi,01-14-2026,1,Card,0.2,Christopher62@gmail.com,7268196145,successful
1074,746,James Meyer,105,45000.0,TV,ELEC,online,Bangalore,2026-03-08 00:00:00,3,UPI,0.15,JamesMeyer@outlook.com,7718155357,successful
1075,951,Richard Miller,109,,Refrigerator,home appliances,offline,Mumbai,06-19-2025,4,Card,0.15,RichardMiller@yahoo.com,7109726379,successful
1076,842,Amy Quinn,106,80000.0,SOFA,furniture,offline,Hyderabad,2025-01-11 00:00:00,3,Card,0.1,AmyQuinn@outlook.com,7272163795,successful
1076,842,Amy Quinn,106,80000.0,SOFA,furniture,offline,Hyderabad,2025-01-11 00:00:00,3,Card,0.1,AmyQuinn@outlook.com,7272163795,failed
1077,36,Brian Martinez,107,50000.0,dining table,Furniture,offline,Chennai,2025-05-10 00:00:00,1,NetBanking,0.25,Brian28@gmail.com,7151424804,successful
1078,422,Patrick Ramirez,104,8000.0,SHOES,Clothing,online,Delhi,2025-12-01 00:00:00,5,Cash,0.3,Patrick42@gmail.com,6324645459,successful
1079,320,Stephen Tyler,101,250000.0,laptop,ELEC,online,Hyderabad,2025-11-04 00:00:00,3,Card,0.05,StephenTyler@yahoo.com,8061706167,successful
1080,419,William Taylor,108,15000.0,Mixer grinder,Home Appliances,offline,Bangalore,2025-07-21 00:00:00,2,Card,0.2,WilliamTaylor@yahoo.com,8507507668,successful
1081,533,Andrew Riggs,104,8000.0,Shoes,CLOTH,online,Chennai,2025-11-05 00:00:00,4,UPI,0.25,Andrew21@gmail.com,9408130577,successful
1082,714,Scott Lane,109,65000.0,REFRIGERATOR,Home Appliances,offline,Mumbai,2025-09-26 00:00:00,3,UPI,0.2,ScottLane@gmail.com,9907024950,successful
1083,507,Thomas Cameron,107,50000.0,dining table,FURN,offline,Delhi,2026-02-14 00:00:00,1,NetBanking,0.05,ThomasCameron@outlook.com,9216552264,successful
1084,219,Alexander Phillips,109,,REFRIGERATOR,Home Appliances,offline,Mumbai,2026-04-16 00:00:00,4,Card,0.3,Alexander92@gmail.com,7235649492,successful
1085,83,Richard Lyons,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-04-20 00:00:00,1,Card,0.2,RichardLyons@outlook.com,7089398537,successful
1086,868,Timothy Henderson,105,45000.0,tv,ELEC,offline,Hyderabad,2025-11-05 00:00:00,2,UPI,0.15,Timothy78@gmail.com,6565238386,successful
1087,673,Nicole Davis,101,250000.0,LAPTOP,Electronics,offline,Mumbai,2026-10-02 00:00:00,2,UPI,0.15,Nicole33@gmail.com,9730703301,successful
1088,807,Steven Li,101,250000.0,LAPTOP,Electronics,online,Mumbai,2025-09-14 00:00:00,1,UPI,0.4,StevenLi@outlook.com,6932032530,successful
1089,810,Mary Martin,105,45000.0,TV,ELEC,offline,Delhi,2025-05-30 00:00:00,5,UPI,0.15,Mary75@gmail.com,6534273960,successful
1090,441,Austin Bowman,102,70000.0,Phone,ELEC,offline,Bangalore,2025-11-02 00:00:00,1,NetBanking,0.2,AustinBowman@gmail.com,9503885527,successful
1091,156,Sara Romero,106,80000.0,sofa,Furniture,online,Chennai,2025-10-04 00:00:00,1,Card,0.05,SaraRomero@gmail.com,9107680162,successful
1092,449,Erin Summers,110,45000.0,Microwave,home appliances,online,Delhi,04-20-2025,2,Card,0.05,ErinSummers@yahoo.com,9659403005,successful
1093,485,James Harris,101,250000.0,Laptop,ELEC,online,Delhi,2026-02-01 00:00:00,4,UPI,0.05,JamesHarris@yahoo.com,8465057157,successful
1094,516,Brittany Roberts,110,45000.0,Microwave,HOME,online,Hyderabad,2026-03-23 00:00:00,2,NetBanking,0.05,BrittanyRoberts@outlook.com,8493897057,successful
1095,407,Erika Maxwell,106,80000.0,SOFA,furniture,offline,Mumbai,2025-10-05 00:00:00,1,UPI,0.05,Erika40@gmail.com,8516381379,successful
1096,492,Kelsey Torres,104,8000.0,SHOES,CLOTH,online,Bangalore,2025-05-02 00:00:00,5,UPI,0.25,KelseyTorres@outlook.com,6003830167,successful
1097,221,David Hart,106,80000.0,sofa,Furniture,online,Hyderabad,02-13-2026,4,NetBanking,0.1,David97@gmail.com,9763541312,successful
1098,367,Joshua Tate,103,1300.0,shirt,clothing,online,Delhi,2025-06-10 00:00:00,3,NetBanking,0.1,JoshuaTate@outlook.com,9891343716,successful
1099,271,Jake Arnold,110,45000.0,Microwave,home appliances,online,Bangalore,2025-06-25 00:00:00,3,Cash,0.3,Jake57@gmail.com,9249102782,successful
1100,741,Carla Spencer,107,50000.0,dining table,Furniture,offline,Hyderabad,2025-08-31 00:00:00,2,UPI,0.4,CarlaSpencer@yahoo.com,8602226102,successful
1101,723,Christopher Walter,107,50000.0,DINING TABLE,FURN,online,Hyderabad,2025-09-19 00:00:00,1,Card,0.25,ChristopherWalter@gmail.com,9036645707,successful
1102,810,Mary Martin,105,45000.0,TV,electronics,offline,Delhi,2025-08-01 00:00:00,3,UPI,0.4,Mary75@gmail.com,6534273960,successful
1102,810,Mary Martin,105,45000.0,TV,electronics,offline,Delhi,2025-08-01 00:00:00,3,UPI,0.4,Mary75@gmail.com,6534273960,failed
1103,789,Bryan Walker,105,45000.0,Tv,ELEC,offline,Chennai,02-15-2026,1,Card,0.05,Bryan21@gmail.com,7517058567,successful
1104,957,Justin Doyle,107,50000.0,dining table,FURN,online,Delhi,2026-03-19 00:00:00,4,Cash,0.4,JustinDoyle@gmail.com,9307318406,successful
1105,475,Natalie Andrews,107,50000.0,dining table,furniture,offline,Mumbai,2025-12-30 00:00:00,4,UPI,0.15,NatalieAndrews@outlook.com,7458709248,successful
1106,204,Kevin Osborne,102,,phone,electronics,online,Chennai,2025-11-11 00:00:00,3,Card,0.2,Kevin1@gmail.com,6283888034,successful
